"symbol,date,price"
"Biscuits,June 2013,16.89"
"Biscuits,June 2013,16.89"
"Biscuits,June 2013,16.89"
"Ready to Cook,June 2013,29.56"
"Staples,June 2013,60"
"Staples,June 2013,30"
"Staples,June 2013,30"
"Staples,June 2013,60"
"Staples,June 2013,30"
"Staples,June 2013,30"
"Staples,June 2013,60"
"Staples,June 2013,60"
"Staples,June 2013,60"
"Staples,June 2013,30"
"Staples,June 2013,30"
"Staples,June 2013,30"
"Staples,June 2013,30"
"Staples,June 2013,60"
"Staples,June 2013,60"
"Staples,June 2013,30"
"Staples,June 2013,90"
"Staples,June 2013,30"
"Staples,June 2013,30"
"Staples,June 2013,30"
"Staples,June 2013,35"
"Staples,June 2013,35"
"Staples,June 2013,35"
"Staples,June 2013,20"
"Staples,June 2013,20"
"Home care,June 2013,45.6"
"Beverages,June 2013,27.62"
"Ready to Cook,June 2013,33.33"
"Ready to Cook,June 2013,33.33"
"Ready to Cook,June 2013,33.33"
"Ready to Cook,June 2013,104.76"
"Ready to Cook,June 2013,80.95"
"Spices,June 2013,21.43"
"Spices,June 2013,42.86"
"Spices,June 2013,21.43"
"Spices,June 2013,36.19"
"Spices,June 2013,36.19"
"Spices,June 2013,18.1"
"Staples,June 2013,17.5"
"Staples,June 2013,17.5"
"Staples,June 2013,17.5"
"Staples,June 2013,13.33"
"Staples,June 2013,13.33"
"Staples,June 2013,35"
"Staples,June 2013,35"
"Staples,June 2013,35"
"Others,June 2013,18"
"Staples,June 2013,37"
"Staples,June 2013,37"
"Staples,June 2013,74"
"Staples,June 2013,74"
"Staples,June 2013,37"
"Staples,June 2013,37"
"Staples,June 2013,37"
"Staples,June 2013,80"
"Staples,June 2013,40"
"Staples,June 2013,80"
"Staples,June 2013,40"
"Staples,June 2013,40"
"Staples,June 2013,40"
"Staples,June 2013,40"
"Staples,June 2013,40"
"Staples,June 2013,40"
"Staples,June 2013,38"
"Staples,June 2013,38"
"Staples,June 2013,38"
"Staples,June 2013,38"
"Staples,June 2013,61.9"
"Staples,June 2013,30.95"
"Staples,June 2013,30.95"
"Staples,June 2013,30.95"
"Staples,June 2013,30.95"
"Staples,June 2013,30.95"
"Baby Care,June 2013,40"
"Beverages,June 2013,108.33"
"Beverages,June 2013,16.67"
"Beverages,June 2013,54.17"
"Beverages,June 2013,54.17"
"Beverages,June 2013,33.33"
"Beverages,June 2013,54.17"
"Beverages,June 2013,54.17"
"Beverages,June 2013,16.67"
"Staples,June 2013,150"
"Staples,June 2013,60"
"Ready to Cook,June 2013,51.56"
"Ready to Cook,June 2013,51.56"
"Snacks,June 2013,25"
"Ready to Cook,June 2013,49.78"
"Ready to Cook,June 2013,50.67"
"Spices,June 2013,36.19"
"Spices,June 2013,35.29"
"Spices,June 2013,35.29"
"Spices,June 2013,35.29"
"Spices,June 2013,35.29"
"Staples,June 2013,6.19"
"Spices,June 2013,17.14"
"Spices,June 2013,18.1"
"Spices,June 2013,18.1"
"Spices,June 2013,34.29"
"Spices,June 2013,17.14"
"Spices,June 2013,17.14"
"Staples,June 2013,91.43"
"Staples,June 2013,90.48"
"Staples,June 2013,90.48"
"Staples,June 2013,158.1"
"Staples,June 2013,79.05"
"Spices,June 2013,52.38"
"Spices,June 2013,9.52"
"Spices,June 2013,9.52"
"Spices,June 2013,9.52"
"Snacks,June 2013,33.78"
"Snacks,June 2013,67.56"
"Snacks,June 2013,67.56"
"Staples,June 2013,320"
"Staples,June 2013,400"
"Coffee,June 2013,9.05"
"Coffee,June 2013,50.48"
"Tea,June 2013,21.11"
"Dairy,June 2013,307.56"
"Staples,June 2013,230"
"Staples,June 2013,230"
"Staples,June 2013,230"
"Hair Care,June 2013,17.33"
"Beverages,June 2013,16.89"
"Dish Wash,June 2013,34.67"
"Dish Wash,June 2013,25.78"
"Dish Wash,June 2013,38.67"
"Home Care,June 2013,104.76"
"Other PC,June 2013,124.44"
"Other PC,June 2013,122.44"
"Other PC,June 2013,122.44"
"Other PC,June 2013,108.93"
"Facial Care,June 2013,75.16"
"Soap,June 2013,101.33"
"Soap,June 2013,50.67"
"Soap,June 2013,50.67"
"Soap,June 2013,152"
"Facial Care,June 2013,30.22"
"Dairy,June 2013,50.48"
"Staples,June 2013,34"
"Staples,June 2013,34"
"Staples,June 2013,102"
"Staples,June 2013,34"
"Staples,June 2013,34"
"Staples,June 2013,68"
"Staples,June 2013,34"
"Staples,June 2013,34"
"Staples,June 2013,34"
"Staples,June 2013,34"
"Staples,June 2013,34"
"Staples,June 2013,34"
"Other PC,June 2013,57.9"
"Home Care,June 2013,38.1"
"Home Care,June 2013,56"
"Home Care,June 2013,99.56"
"Home Care,June 2013,56"
"Home Care,June 2013,24.89"
"Home Care,June 2013,34.67"
"Home Care,June 2013,36.44"
"Home Care,June 2013,36.44"
"Home Care,June 2013,27.56"
"Home Care,June 2013,111.11"
"Facial Care,June 2013,66.71"
"Facial Care,June 2013,130.89"
"Mens Grooming,June 2013,46.22"
"Oral Care,June 2013,25.78"
"Facial Care,June 2013,61.33"
"Facial Care,June 2013,61.33"
"Facial Care,June 2013,67.56"
"Biscuits,June 2013,88.89"
"Biscuits,June 2013,88.89"
"Biscuits,June 2013,71.11"
"Biscuits,June 2013,48.89"
"Baby Care,June 2013,185.78"
"Staples,June 2013,34"
"Staples,June 2013,34"
"Staples,June 2013,170"
"B,June 2013,54.89"
"Hair Care,June 2013,180.74"
"Hair Care,June 2013,62.22"
"Hair Care,June 2013,44.33"
"Hair Care,June 2013,44.33"
"Dairy,June 2013,61.9"
"Dairy,June 2013,266.67"
"Dairy,June 2013,131.56"
"Dairy,June 2013,135.24"
"Dairy,June 2013,135.24"
"Dairy,June 2013,135.24"
"Other PC,June 2013,177.33"
"Soap,June 2013,92.89"
"Other PC,June 2013,145.24"
"Confectionery,June 2013,42.67"
"Confectionery,June 2013,42.67"
"Biscuits,June 2013,8.67"
"Biscuits,June 2013,8.67"
"Biscuits,June 2013,17.33"
"Biscuits,June 2013,17.33"
"Oral Care,June 2013,42.22"
"Soap,June 2013,27.56"
"Soap,June 2013,41.78"
"Oral Care,June 2013,16.89"
"Beverages,June 2013,25"
"Oral Care,June 2013,105.33"
"Chocolates,June 2013,8.89"
"Other Foods,June 2013,29.56"
"Staples,June 2013,125"
"Staples,June 2013,125"
"Dryfruits,June 2013,66.67"
"Dryfruits,June 2013,66.67"
"Staples,June 2013,19"
"Staples,June 2013,19"
"Staples,June 2013,19"
"Facial Care,June 2013,674.71"
"Other PC,June 2013,41.78"
"Facial Care,June 2013,168.89"
"Oral Care,June 2013,56"
"Beverages,June 2013,168.04"
"Agarbatti,June 2013,18"
"Agarbatti,June 2013,36"
"Hair Care,June 2013,73.33"
"Staples,June 2013,228.57"
"Staples,June 2013,16"
"Staples,June 2013,16"
"Staples,June 2013,16"
"Staples,June 2013,16"
"Staples,June 2013,16"
"Staples,June 2013,32"
"Staples,June 2013,32"
"Staples,June 2013,16"
"Staples,June 2013,16"
"Staples,June 2013,16"
"Staples,June 2013,32"
"Staples,June 2013,16"
"Staples,June 2013,16"
"Staples,June 2013,16"
"Staples,June 2013,30"
"Staples,June 2013,60"
"Staples,June 2013,30"
"Staples,June 2013,30"
"Staples,June 2013,30"
"Staples,June 2013,18"
"Staples,June 2013,36"
"Staples,June 2013,18"
"Staples,June 2013,18"
"Staples,June 2013,18"
"Staples,June 2013,18"
"Staples,June 2013,18"
"Staples,June 2013,18"
"Staples,June 2013,18"
"Staples,June 2013,18"
"Spices,June 2013,45.24"
"Beverages,June 2013,77.14"
"Staples,June 2013,66.67"
"Ready to Cook,June 2013,50.67"
"Staples,June 2013,53"
"Staples,June 2013,53"
"Staples,June 2013,106"
"Staples,June 2013,53"
"Staples,June 2013,106"
"Staples,June 2013,53"
"Staples,June 2013,53"
"Staples,June 2013,53"
"Staples,June 2013,37"
"Staples,June 2013,37"
"Staples,June 2013,74"
"Beverages,June 2013,95"
"Beverages,June 2013,95"
"Beverages,June 2013,76.9"
"Beverages,June 2013,76.9"
"Beverages,June 2013,76.9"
"Beverages,June 2013,76.9"
"Beverages,June 2013,76.9"
"Beverages,June 2013,153.81"
"Beverages,June 2013,76.9"
"Beverages,June 2013,85.95"
"Beverages,June 2013,85.95"
"Beverages,June 2013,85.95"
"Tea,June 2013,100.95"
"Tea,June 2013,100.95"
"Tea,June 2013,55.19"
"Tea,June 2013,55.19"
"Tea,June 2013,27.62"
"Tea,June 2013,27.62"
"OTC,June 2013,216"
"Fabric Wash,June 2013,40.89"
"Fabric Wash,June 2013,20.44"
"Staples,June 2013,135"
"Staples,June 2013,135"
"Staples,June 2013,210"
"Staples,June 2013,210"
"Staples,June 2013,840"
"Fabric Wash,June 2013,127.11"
"Fabric Wash,June 2013,16.89"
"Fabric Wash,June 2013,16.89"
"Fabric Wash,June 2013,27.56"
"Fabric Wash,June 2013,51.56"
"Fabric Wash,June 2013,5.11"
"Fabric Wash,June 2013,32"
"Beverages,June 2013,109.52"
"Beverages,June 2013,109.52"
"Beverages,June 2013,109.52"
"Beverages,June 2013,109.52"
"Breakfast,June 2013,12.44"
"Staples,June 2013,28.57"
"Spices,June 2013,42.86"
"Staples,June 2013,333.33"
"Staples,June 2013,130.48"
"Staples,June 2013,259.05"
"Staples,June 2013,638.1"
"Staples,June 2013,120.95"
"Spices,June 2013,36.19"
"Other Foods,June 2013,72.38"
"Home Care,June 2013,76.44"
"Home Care,June 2013,25.71"
"Dish Wash,June 2013,20"
"Dish Wash,June 2013,20"
"Dish Wash,June 2013,20"
"Dish Wash,June 2013,20"
"Other PC,June 2013,37.33"
"Dish Wash,June 2013,31.9"
"Dish Wash,June 2013,34.22"
"Dish Wash,June 2013,16.89"
"Dish Wash,June 2013,71.78"
"Snacks,June 2013,20.95"
"Spices,June 2013,26.67"
"Oral Care,June 2013,77.78"
"Womens Care,June 2013,23.56"
"Ready to Cook,June 2013,84"
"Ready to Cook,June 2013,84"
"Staples,June 2013,220"
"Staples,June 2013,220"
"Staples,June 2013,880"
"Staples,June 2013,440"
"Staples,June 2013,220"
"Staples,June 2013,440"
"Staples,June 2013,220"
"Staples,June 2013,220"
"Staples,June 2013,220"
"Staples,June 2013,120"
"Staples,June 2013,120"
"Staples,June 2013,37"
"Staples,June 2013,37"
"Staples,June 2013,37"
"Staples,June 2013,37"
"Staples,June 2013,37"
"Staples,June 2013,37"
"Staples,June 2013,37"
"Staples,June 2013,74"
"Staples,June 2013,37"
"Staples,June 2013,37"
"Staples,June 2013,74"
"Staples,June 2013,37"
"Staples,June 2013,74"
"Staples,June 2013,37"
"Staples,June 2013,60"
"Others,June 2013,8.57"
"Other Foods,June 2013,29.52"
"Other Foods,June 2013,29.52"
"Other Foods,June 2013,29.52"
"Biscuits,June 2013,8.53"
"Others,June 2013,26.67"
"Staples,June 2013,31.11"
"Staples,June 2013,40"
"Staples,June 2013,25"
"Other PC,June 2013,28"
"Womens Care,June 2013,56"
"Womens Care,June 2013,50.67"
"Biscuits,June 2013,8.53"
"Biscuits,June 2013,34.13"
"other foods,June 2013,139.33"
"Biscuits,June 2013,50.67"
"Biscuits,June 2013,16.89"
"Biscuits,June 2013,8.44"
"Biscuits,June 2013,8.44"
"Biscuits,June 2013,21.11"
"Biscuits,June 2013,19.56"
"Biscuits,June 2013,9.78"
"Staples,June 2013,130.48"
"Staples,June 2013,130.48"
"Biscuits,June 2013,25.78"
"Biscuits,June 2013,21.11"
"Biscuits,June 2013,8.44"
"Biscuits,June 2013,8.44"
"Biscuits,June 2013,16.89"
"Biscuits,June 2013,16.89"
"Biscuits,June 2013,16.89"
"Biscuits,June 2013,16.89"
"Biscuits,June 2013,8.53"
"Biscuits,June 2013,8.53"
"Biscuits,June 2013,8.53"
"Biscuits,June 2013,16.98"
"Biscuits,June 2013,21.11"
"Biscuits,June 2013,17.33"
"Biscuits,June 2013,8.53"
"Biscuits,June 2013,8.71"
"Biscuits,June 2013,8.71"
"Biscuits,June 2013,8.8"
"Biscuits,June 2013,35.2"
"Biscuits,June 2013,16.89"
"Biscuits,June 2013,8.44"
"Biscuits,June 2013,8.44"
"Biscuits,June 2013,8.44"
"Biscuits,June 2013,8.44"
"Biscuits,June 2013,8.89"
"Biscuits,June 2013,17.07"
"Biscuits,June 2013,17.33"
"Biscuits,June 2013,17.33"
"Biscuits,June 2013,8.44"
"Biscuits,June 2013,16.89"
"Noodles/Pasta,June 2013,34.67"
"Noodles/Pasta,June 2013,34.67"
"Noodles/Pasta,June 2013,34.67"
"Noodles/Pasta,June 2013,17.42"
"Noodles/Pasta,June 2013,17.6"
"Noodles/Pasta,June 2013,8.8"
"Hair Care,June 2013,94.58"
"Fabric Wash,June 2013,76.44"
"Fabric Wash,June 2013,76.44"
"Fabric Wash,June 2013,151.11"
"Fabric Wash,June 2013,93.33"
"Fabric Wash,June 2013,53.33"
"Fabric Wash,June 2013,60"
"Fabric Wash,June 2013,60"
"Fabric Wash,June 2013,60"
"Fabric Wash,June 2013,60"
"Fabric Wash,June 2013,168.96"
"Fabric Wash,June 2013,60"
"Tea,June 2013,76.9"
"Staples,June 2013,23"
"Spices,June 2013,23.81"
"Spices,June 2013,23.81"
"Beverages,June 2013,40.53"
"Beverages,June 2013,122.44"
"Beverages,June 2013,122.44"
"Staples,June 2013,30"
"Staples,June 2013,30"
"Staples,June 2013,45"
"Tea,June 2013,155.62"
"Staples,June 2013,15"
"Staples,June 2013,15"
"Staples,June 2013,15"
"Staples,June 2013,15"
"Staples,June 2013,30"
"Staples,June 2013,15"
"Staples,June 2013,15"
"Staples,June 2013,15"
"Staples,June 2013,15"
"Staples,June 2013,15"
"Staples,June 2013,15"
"Staples,June 2013,23"
"Staples,June 2013,23"
"Staples,June 2013,23"
"Tea,June 2013,106.76"
"Tea,June 2013,213.52"
"Tea,June 2013,53.38"
"Tea,June 2013,53.38"
"Tea,June 2013,53.38"
"Tea,June 2013,90.48"
"Tea,June 2013,90.48"
"Tea,June 2013,28.05"
"Tea,June 2013,28.05"
"Tea,June 2013,153.81"
"Tea,June 2013,153.81"
"Spices,June 2013,9.52"
"Other PC,June 2013,133.33"
"Beverages,June 2013,54.17"
"Fabric Wash,June 2013,44.44"
"Fabric Wash,June 2013,44.44"
"Fabric Wash,June 2013,77.69"
"Fabric Wash,June 2013,38"
"Fabric Wash,June 2013,155.38"
"Fabric Wash,June 2013,78.51"
"Other Foods,June 2013,33.33"
"Other Foods,June 2013,16.67"
"Other Foods,June 2013,25.78"
"Other Foods,June 2013,54.29"
"Other Foods,June 2013,75.24"
"Other Foods,June 2013,75.24"
"Noodles/Pasta,June 2013,24.89"
"Other Foods,June 2013,22.86"
"Other Foods,June 2013,40"
"Other Foods,June 2013,27.62"
"Other Foods,June 2013,74.29"
"Other Foods,June 2013,65.71"
"Other Foods,June 2013,52.38"
"Other Foods,June 2013,14.67"
"Hair Care,June 2013,55.11"
"Hair Care,June 2013,55.11"
"Staples,June 2013,16"
"Staples,June 2013,84"
"Staples,June 2013,126"
"Staples,June 2013,44"
"B,June 2013,4.44"
"B,June 2013,4.44"
"Spices,June 2013,37.1"
"Spices,June 2013,37.1"
"Spices,June 2013,37.1"
"Staples,June 2013,28"
"Staples,June 2013,28"
"Staples,June 2013,33"
"Staples,June 2013,33"
"Staples,June 2013,33"
"Staples,June 2013,36"
"Staples,June 2013,72"
"Staples,June 2013,36"
"Staples,June 2013,36"
"Staples,June 2013,36"
"Staples,June 2013,66"
"Staples,June 2013,66"
"Ready to Cook,June 2013,48.98"
"Home Care,June 2013,24.89"
"Home Care,June 2013,24.89"
"Home Care,June 2013,31.11"
"Other PC,June 2013,64.89"
"Other PC,June 2013,160"
"Facial Care,June 2013,59.56"
"Womens Care,June 2013,97.11"
"Other Foods,June 2013,63.11"
"Other Foods,June 2013,63.11"
"Mens Grooming,June 2013,29.56"
"Dish Wash,June 2013,17.33"
"Dish Wash,June 2013,17.33"
"Dish Wash,June 2013,8.67"
"Dish Wash,June 2013,8.67"
"Dish Wash,June 2013,33.78"
"Dish Wash,June 2013,36.44"
"Dish Wash,June 2013,36.44"
"Dish Wash,June 2013,36.44"
"Dish Wash,June 2013,56"
"Dish Wash,June 2013,32.89"
"Dish Wash,June 2013,32.89"
"Dish Wash,June 2013,32.89"
"Dish Wash,June 2013,32.89"
"Dish Wash,June 2013,44.44"
"Dish Wash,June 2013,44.44"
"Dish Wash,June 2013,67.56"
"Dish Wash,June 2013,19.11"
"Other Foods,June 2013,17.78"
"Facial Care,June 2013,88.67"
"Soap,June 2013,23.56"
"Facial Care,June 2013,58.27"
"Soap,June 2013,16.44"
"Soap,June 2013,82.67"
"Soap,June 2013,82.67"
"Soap,June 2013,21.33"
"Fabric Wash,June 2013,33.78"
"Fabric Wash,June 2013,8.71"
"Fabric Wash,June 2013,8.71"
"Fabric Wash,June 2013,8.71"
"Fabric Wash,June 2013,17.42"
"Fabric Wash,June 2013,22.67"
"Fabric Wash,June 2013,22.67"
"Fabric Wash,June 2013,33.78"
"Fabric Wash,June 2013,33.78"
"Fabric Wash,June 2013,33.78"
"Fabric Wash,June 2013,67.56"
"Fabric Wash,June 2013,33.78"
"Fabric Wash,June 2013,33.78"
"Fabric Wash,June 2013,33.78"
"Fabric Wash,June 2013,67.56"
"Fabric Wash,June 2013,18.67"
"Fabric Wash,June 2013,18.67"
"Womens Care,June 2013,63.33"
"Womens Care,June 2013,63.33"
"Womens Care,June 2013,24.49"
"Womens Care,June 2013,59.11"
"Other PC,June 2013,63.33"
"Soap,June 2013,40"
"Other PC,June 2013,140"
"Other PC,June 2013,149.33"
"Other PC,June 2013,149.33"
"Dish Wash,June 2013,38.67"
"B,June 2013,47.62"
"B,June 2013,95.24"
"Noodles/Pasta,June 2013,12.89"
"Otc,June 2013,77.14"
"Beverages,June 2013,168"
"Home Care,June 2013,133.33"
"Ready to Cook,June 2013,65.87"
"Noodles/Pasta,June 2013,34.67"
"B,June 2013,11.43"
"Staples,June 2013,37"
"Staples,June 2013,85.71"
"Staples,June 2013,76.19"
"Beverages,June 2013,186.67"
"Womens Care,June 2013,106.67"
"Ready to Cook,June 2013,25.78"
"Ready to Cook,June 2013,24.89"
"Ready to Cook,June 2013,12.44"
"Ready to Cook,June 2013,8.89"
"Home Care,June 2013,97.36"
"B,June 2013,5"
"Hair Care,June 2013,22.22"
"Chocolates,June 2013,26.67"
"Biscuits,June 2013,42.22"
"Biscuits,June 2013,38"
"Beverages,June 2013,146.67"
"Beverages,June 2013,36.67"
"Oral Care,June 2013,131.56"
"Home Care,June 2013,30.48"
"Hair Care,June 2013,114"
"OTC,June 2013,18.57"
"Home Care,June 2013,137.78"
"Dryfruits,June 2013,142.86"
"Cosmetics,June 2013,51.56"
"Soap,June 2013,70.67"
"Noodles/Pasta,June 2013,68.89"
"Agarbatti,June 2013,47.5"
"Biscuits,June 2013,33.78"
"Staples,June 2013,60"
"Beverages,June 2013,26.67"
"Staples,June 2013,79.05"
"Other PC,June 2013,302.22"
"Staples,June 2013,220"
"Staples,June 2013,74"
"Hair Care,June 2013,88.89"
"Other Foods,June 2013,211.11"
"Biscuits,June 2013,21.11"
"Biscuits,June 2013,21.11"
"Biscuits,June 2013,4.27"
"Other PC,June 2013,36.19"
"Hair Care,June 2013,114"
"Home Care,June 2013,69.33"
"Chocolates,June 2013,26.67"
"Chocolates,June 2013,17.78"
"Chocolates,June 2013,8.89"
"Chocolates,June 2013,17.78"
"Fabric Wash,June 2013,38.22"
"Staples,June 2013,100"
"Staples,June 2013,100"
"Staples,June 2013,190"
"Staples,June 2013,125"
"Staples,June 2013,245"
"Staples,June 2013,245"
"Staples,June 2013,245"
"Staples,June 2013,245"
"Staples,June 2013,245"
"Staples,June 2013,490"
"Staples,June 2013,245"
"Staples,June 2013,125"
"Staples,June 2013,125"
"Staples,June 2013,490"
"Staples,June 2013,250"
"Staples,June 2013,125"
"Staples,June 2013,245"
"Staples,June 2013,190"
"Ready to Cook,June 2013,12.89"
"Ready to Cook,June 2013,12.89"
"Ready to Cook,June 2013,12.89"
"Ready to Cook,June 2013,12.89"
"Ready to Cook,June 2013,12.44"
"Ready to Cook,June 2013,24.89"
"Staples,June 2013,55"
"Home Care,June 2013,41.78"
"Home Care,June 2013,41.78"
"Home Care,June 2013,41.78"
"Spices,June 2013,9"
"Spices,June 2013,20.95"
"Spices,June 2013,20.95"
"Snacks,June 2013,26.67"
"Snacks,June 2013,26.67"
"Dryfruits,June 2013,85.71"
"Dryfruits,June 2013,85.71"
"Dryfruits,June 2013,214.29"
"Home Care,June 2013,48"
"Snacks,June 2013,35.56"
"Home Care,June 2013,186.67"
"Confectionery,June 2013,71.43"
"OTC,June 2013,142.86"
"Dairy,June 2013,304.76"
"Dairy,June 2013,133.33"
"Dairy,June 2013,55.11"
"Dairy,June 2013,27.56"
"Dairy,June 2013,27.56"
"Dairy,June 2013,133.33"
"Dairy,June 2013,83.56"
"Dairy,June 2013,83.56"
"Dairy,June 2013,300"
"Dairy,June 2013,600"
"Dairy,June 2013,152.38"
"Dairy,June 2013,152.38"
"Dairy,June 2013,157.14"
"Dairy,June 2013,45.71"
"Dairy,June 2013,91.43"
"Dairy,June 2013,45.71"
"Dairy,June 2013,37.78"
"Dairy,June 2013,93.33"
"Beverages,June 2013,49.78"
"Dairy,June 2013,51.56"
"Beverages,June 2013,16"
"Staples,June 2013,35"
"Staples,June 2013,70"
"Staples,June 2013,70"
"Staples,June 2013,35"
"Staples,June 2013,70"
"Staples,June 2013,35"
"Staples,June 2013,70"
"Staples,June 2013,70"
"Staples,June 2013,70"
"Staples,June 2013,70"
"Staples,June 2013,35"
"Staples,June 2013,70"
"Staples,June 2013,35"
"Staples,June 2013,35"
"Staples,June 2013,35"
"Staples,June 2013,140"
"Staples,June 2013,70"
"Staples,June 2013,70"
"Staples,June 2013,35"
"Staples,June 2013,140"
"Staples,June 2013,35"
"Staples,June 2013,70"
"Staples,June 2013,35"
"Staples,June 2013,70"
"Staples,June 2013,140"
"Staples,June 2013,70"
"Staples,June 2013,35"
"Staples,June 2013,35"
"Fabric Wash,June 2013,286.27"
"Fabric Wash,June 2013,75.16"
"Other PC,June 2013,97.78"
"Other PC,June 2013,97.78"
"Other PC,June 2013,93.33"
"Other PC,June 2013,47.11"
"Other PC,June 2013,139.33"
"Facial Care,June 2013,38.22"
"Facial Care,June 2013,49.78"
"Hair Care,June 2013,109.78"
"Hair Care,June 2013,109.78"
"Hair Care,June 2013,33.78"
"Other PC,June 2013,84.44"
"Facial Care,June 2013,37.78"
"Dryfruits,June 2013,57.14"
"Dryfruits,June 2013,57.14"
"Dryfruits,June 2013,57.14"
"Dryfruits,June 2013,142.86"
"Dryfruits,June 2013,142.86"
"Dryfruits,June 2013,142.86"
"Dryfruits,June 2013,142.86"
"Dryfruits,June 2013,142.86"
"Dryfruits,June 2013,142.86"
"Dryfruits,June 2013,142.86"
"Dryfruits,June 2013,142.86"
"Beverages,June 2013,32.38"
"Snacks,June 2013,60.8"
"B,June 2013,5"
"B,June 2013,5"
"B,June 2013,5"
"B,June 2013,5"
"B,June 2013,5"
"B,June 2013,5"
"B,June 2013,10"
"B,June 2013,5"
"B,June 2013,5"
"B,June 2013,5"
"B,June 2013,5"
"B,June 2013,5"
"B,June 2013,5"
"B,June 2013,5"
"B,June 2013,5"
"B,June 2013,5"
"B,June 2013,5"
"B,June 2013,5"
"Noodles/Pasta,June 2013,54.89"
"Noodles/Pasta,June 2013,54.89"
"Noodles/Pasta,June 2013,54.89"
"Noodles/Pasta,June 2013,54.89"
"Noodles/Pasta,June 2013,14.22"
"Noodles/Pasta,June 2013,14.22"
"Noodles/Pasta,June 2013,14.22"
"Noodles/Pasta,June 2013,32"
"Noodles/Pasta,June 2013,22.22"
"Noodles/Pasta,June 2013,22.22"
"Noodles/Pasta,June 2013,22.22"
"Noodles/Pasta,June 2013,33.78"
"Noodles/Pasta,June 2013,33.78"
"Noodles/Pasta,June 2013,16.89"
"Noodles/Pasta,June 2013,33.78"
"Noodles/Pasta,June 2013,33.78"
"Noodles/Pasta,June 2013,33.78"
"Noodles/Pasta,June 2013,16.89"
"Ready to Cook,June 2013,32"
"Snacks,June 2013,35.56"
"Snacks,June 2013,35.56"
"Beverages,June 2013,37.16"
"Beverages,June 2013,37.16"
"Snacks,June 2013,35.47"
"Snacks,June 2013,66.71"
"Snacks,June 2013,70.09"
"Snacks,June 2013,35.47"
"Snacks,June 2013,33.78"
"Snacks,June 2013,33.78"
"Snacks,June 2013,33.78"
"Beverages,June 2013,88"
"Snacks,June 2013,34"
"Snacks,June 2013,32"
"Snacks,June 2013,33.78"
"Snacks,June 2013,37.16"
"Snacks,June 2013,33.25"
"Snacks,June 2013,16.89"
"Snacks,June 2013,16.89"
"Snacks,June 2013,16.89"
"Snacks,June 2013,50.67"
"Snacks,June 2013,8.89"
"Snacks,June 2013,16.89"
"Snacks,June 2013,16.89"
"Snacks,June 2013,16.89"
"Snacks,June 2013,16.89"
"Snacks,June 2013,50.67"
"Snacks,June 2013,16.89"
"Beverages,June 2013,11.67"
"Spices,June 2013,85.71"
"Spices,June 2013,95"
"Spices,June 2013,15.38"
"Spices,June 2013,17.14"
"Spices,June 2013,24.76"
"Baby Care,June 2013,18.1"
"Beverages,June 2013,76"
"Beverages,June 2013,152.89"
"Other PC,June 2013,39.81"
"Beverages,June 2013,106.67"
"Beverages,June 2013,148.73"
"Beverages,June 2013,148.73"
"Beverages,June 2013,195.56"
"Beverages,June 2013,195.56"
"Beverages,June 2013,158.76"
"Chocolates,June 2013,25.78"
"Dairy,June 2013,152.38"
"Dairy,June 2013,152.38"
"Dairy,June 2013,152.38"
"Biscuits,June 2013,16.89"
"Biscuits,June 2013,16.89"
"Biscuits,June 2013,12.89"
"Biscuits,June 2013,12.89"
"Biscuits,June 2013,8.44"
"Biscuits,June 2013,8.44"
"Biscuits,June 2013,16.89"
"Biscuits,June 2013,16.89"
"Biscuits,June 2013,21.11"
"Biscuits,June 2013,21.11"
"Biscuits,June 2013,21.11"
"Biscuits,June 2013,16.89"
"Biscuits,June 2013,30.22"
"Biscuits,June 2013,30.22"
"Biscuits,June 2013,15.11"
"Biscuits,June 2013,15.11"
"Biscuits,June 2013,15.11"
"Biscuits,June 2013,20.27"
"Biscuits,June 2013,50.67"
"Biscuits,June 2013,16.89"
"Biscuits,June 2013,25.33"
"Biscuits,June 2013,8.44"
"Biscuits,June 2013,26.22"
"Biscuits,June 2013,29.56"
"Biscuits,June 2013,23.64"
"Biscuits,June 2013,8.44"
"Biscuits,June 2013,16.89"
"Biscuits,June 2013,8.44"
"Biscuits,June 2013,8.44"
"Biscuits,June 2013,25.33"
"Biscuits,June 2013,25.33"
"Biscuits,June 2013,25.33"
"Biscuits,June 2013,25.33"
"Biscuits,June 2013,25.33"
"Biscuits,June 2013,25.33"
"Biscuits,June 2013,8.44"
"Biscuits,June 2013,8.44"
"Biscuits,June 2013,8.44"
"Biscuits,June 2013,16.89"
"Biscuits,June 2013,8.44"
"Biscuits,June 2013,15.2"
"Biscuits,June 2013,15.2"
"Biscuits,June 2013,15.2"
"Biscuits,June 2013,8.44"
"Biscuits,June 2013,16.89"
"Biscuits,June 2013,16.89"
"Biscuits,June 2013,33.78"
"Biscuits,June 2013,16.89"
"Biscuits,June 2013,28.8"
"Biscuits,June 2013,28.8"
"Biscuits,June 2013,28.8"
"Biscuits,June 2013,28.8"
"Biscuits,June 2013,28.8"
"Biscuits,June 2013,37.78"
"Biscuits,June 2013,113.33"
"Biscuits,June 2013,37.78"
"Biscuits,June 2013,21.11"
"Biscuits,June 2013,21.11"
"Biscuits,June 2013,42.22"
"Biscuits,June 2013,20.27"
"Biscuits,June 2013,57"
"Biscuits,June 2013,42.22"
"Biscuits,June 2013,8.44"
